Date,RF,PNR,HSY,DFS,GE,OXY,PTC,CTVA,CRL,NDAQ,INCY,MLM,CB,GWW,DOW,UNH,REGN,PLD,F,AMZN,TMO,SEE,TYL,NOW,ED,ESS,VTR,SPG,AEP,CTAS,CAG,DRI,IFF,DGX,VTRS,MCK,LH,AMAT,UPS,SWKS,MCD,TECH,HRL,HBAN,TFC,LHX,CPRT,WFC,JCI,ANSS
2018-09-26,18.94,43.66,102.0,77.44,87.59,81.01,105.17,,131.54,85.92,67.42,186.89,133.8,356.4,,262.91,391.53,65.99,9.27,1974.85,242.85,40.13,244.21,195.71,74.41,240.1,53.66,175.31,68.97,201.16,36.06,112.54,137.01,107.48,37.11,131.96,170.85,38.26,116.7,90.04,165.76,201.52,39.31,15.32,49.75,165.25,51.65,53.16,35.68,184.98
2018-09-27,18.54,43.48,101.74,77.1,88.67,81.17,106.14,,133.74,86.45,69.04,187.11,133.37,355.27,,264.65,406.0,66.46,9.23,2012.98,244.32,39.91,244.43,195.08,75.2,241.89,53.96,175.47,69.76,197.59,32.98,111.28,138.54,107.25,37.07,131.69,170.76,38.35,116.73,89.94,166.53,203.83,38.9,15.07,48.9,167.2,51.12,52.82,35.55,186.4
2018-09-28,18.35,43.35,102.0,76.45,86.82,82.17,106.19,,134.54,85.8,69.08,181.95,133.64,357.41,,266.04,404.04,67.79,9.25,2003.0,244.08,40.15,245.06,195.63,76.19,246.71,54.38,176.75,70.88,197.81,33.97,111.19,139.12,107.91,36.6,132.65,173.68,38.65,116.75,90.71,167.29,204.11,39.4,14.92,48.54,169.21,51.53,52.56,35.0,186.68
2018-10-01,18.14,43.31,101.64,76.73,92.97,83.13,105.87,,133.55,87.13,68.82,184.36,133.17,356.0,,269.1,394.23,67.24,9.32,2004.36,248.51,40.05,239.8,194.61,75.77,245.5,53.98,176.64,70.9,198.02,33.45,109.22,138.46,108.38,36.48,132.32,173.42,38.34,117.46,91.45,166.67,203.8,39.3,14.93,48.35,168.57,52.63,52.25,35.18,186.0
2018-10-02,18.11,43.43,102.7,77.33,94.74,82.87,103.95,,133.52,85.92,69.85,184.95,133.57,354.55,,270.63,400.57,66.42,9.2,1971.31,247.75,39.9,236.0,192.9,77.08,245.53,53.64,176.05,71.35,195.85,33.41,107.05,139.4,107.67,37.14,132.53,173.34,38.9,116.99,91.88,165.18,201.67,39.5,14.86,48.27,168.5,51.23,52.13,35.57,182.21
2018-10-03,18.47,43.41,102.1,78.01,95.97,82.45,104.0,,134.37,85.76,69.94,185.35,133.43,357.96,,270.9,403.04,66.03,9.13,1952.76,247.35,38.44,237.23,196.2,76.11,244.24,52.86,173.1,70.22,196.04,33.43,107.9,136.46,106.24,36.6,130.5,171.8,38.92,117.78,92.45,164.66,200.33,39.68,15.27,48.96,169.09,52.76,52.65,35.79,182.22
2018-10-04,18.67,43.71,102.73,77.74,97.36,82.18,101.0,,130.65,85.83,66.19,186.0,134.47,352.13,,268.32,392.05,65.53,9.15,1909.42,243.38,38.65,229.76,187.44,76.6,243.21,52.89,169.08,70.56,194.88,33.54,108.14,137.39,103.38,36.03,132.26,170.47,37.89,117.31,91.05,165.8,193.33,39.59,15.41,49.39,168.62,51.74,53.51,36.37,175.38
2018-10-05,18.54,42.73,104.39,76.82,101.35,81.4,100.35,,129.73,85.53,65.08,182.61,134.46,351.03,,269.2,391.77,65.24,9.12,1889.65,240.69,38.62,225.36,186.6,77.66,243.7,53.0,171.28,71.87,195.9,33.59,108.39,138.57,103.33,35.29,134.08,169.1,37.24,117.24,87.55,166.57,192.2,39.7,15.35,48.99,167.56,51.89,53.19,36.31,173.75
2018-10-08,18.69,42.65,106.23,77.0,104.66,81.75,98.53,,128.31,84.94,64.17,182.82,136.16,345.89,,269.01,394.15,66.2,9.26,1864.42,239.66,38.9,219.97,180.26,78.02,248.03,53.9,174.91,72.85,194.46,34.65,108.34,139.45,102.98,35.31,136.05,170.2,36.59,118.78,87.57,167.77,189.44,40.53,15.56,49.74,167.34,51.26,53.67,36.51,168.27
2018-10-09,18.59,41.71,104.92,76.59,104.2,82.23,99.25,,128.2,84.45,65.5,180.89,136.59,335.38,,270.11,392.53,67.06,8.95,1870.32,239.97,37.5,219.82,181.41,78.23,250.35,54.36,175.1,73.05,195.32,35.57,108.64,137.49,103.6,34.61,136.84,172.28,35.72,117.92,88.52,169.83,188.53,40.72,15.44,49.43,166.29,51.46,53.53,35.01,165.84
2018-10-10,18.27,40.48,103.74,75.52,102.12,77.92,91.25,,123.06,81.97,63.85,176.0,132.44,316.29,,263.08,381.94,65.56,8.82,1755.25,230.66,36.13,212.81,172.14,77.77,246.89,54.9,172.62,72.7,187.13,35.27,106.96,134.0,103.39,34.58,135.5,170.46,34.43,116.65,84.8,168.37,182.4,40.05,15.15,48.73,160.65,49.96,52.43,34.21,155.71
2018-10-11,17.74,39.2,102.09,74.18,97.82,76.53,90.83,,120.87,79.65,61.75,168.86,126.82,309.0,,257.12,371.67,62.84,8.81,1719.36,226.09,34.94,210.8,174.97,76.05,239.69,53.36,170.4,71.22,184.02,34.87,104.05,132.63,100.44,32.6,129.24,168.25,32.79,113.76,85.26,162.97,180.65,39.68,14.7,47.44,154.22,49.05,51.44,33.73,153.51
2018-10-12,17.29,39.0,103.41,74.54,94.74,76.96,94.76,,122.99,80.02,62.56,169.58,126.25,311.54,,259.61,384.16,62.54,8.64,1788.61,231.41,34.78,213.64,184.45,75.23,238.62,53.31,171.18,70.9,186.97,35.34,106.76,130.92,100.25,32.11,130.79,169.86,33.69,115.64,87.21,163.82,185.03,39.69,14.37,46.88,154.87,50.38,52.11,32.96,158.9
2018-10-15,17.16,38.98,104.96,74.01,93.43,72.24,94.63,,121.86,80.01,62.03,168.59,124.64,318.01,,260.25,377.55,63.07,8.81,1760.95,228.1,34.92,213.9,180.91,75.28,240.6,53.88,171.02,71.02,184.39,36.05,106.74,131.63,99.96,32.37,131.37,169.53,33.43,115.77,87.05,163.67,182.19,40.46,14.23,46.79,173.25,50.22,53.24,33.15,156.51
2018-10-16,17.22,39.52,105.5,75.6,93.05,73.12,98.97,,126.85,81.93,64.91,171.72,124.89,280.01,,272.57,398.52,63.86,8.8,1819.96,235.15,35.4,223.74,192.72,76.1,244.71,55.16,174.09,71.7,189.91,35.66,110.09,137.53,102.24,33.11,133.44,173.7,34.76,117.48,88.7,164.07,185.39,41.3,14.28,47.09,173.53,51.08,53.73,33.99,159.0
2018-10-17,17.33,39.17,105.19,75.89,93.74,72.92,97.56,,127.25,80.63,65.04,166.11,127.13,279.34,,267.3,399.06,62.86,8.76,1831.73,234.65,35.28,220.38,190.26,76.11,242.8,55.34,172.75,71.72,186.2,35.3,109.94,138.23,102.38,33.02,135.04,174.09,34.96,118.01,88.38,166.77,183.11,40.9,14.39,47.71,171.57,50.99,54.46,33.86,158.85
2018-10-18,17.04,38.77,104.58,74.94,95.2,71.9,94.53,,125.2,79.96,64.44,162.75,127.49,274.93,,266.81,395.22,63.07,8.51,1770.72,229.71,32.35,215.72,185.18,76.36,244.14,55.34,173.11,71.68,180.96,35.43,109.66,136.86,102.38,32.42,132.7,172.4,33.92,114.73,86.23,166.81,183.25,41.12,14.21,48.28,170.7,49.76,53.1,33.19,153.81
2018-10-19,16.9,38.41,106.58,76.03,96.59,72.18,92.32,,122.33,80.72,66.06,161.67,128.28,276.28,,265.3,389.83,63.59,8.5,1764.03,227.15,32.1,212.53,177.15,77.38,245.64,55.94,174.77,73.26,178.66,35.84,106.33,139.12,102.5,32.21,132.39,172.6,34.29,116.49,85.16,167.49,177.5,41.73,14.2,48.92,168.93,49.28,52.89,32.93,150.58
2018-10-22,16.39,38.04,105.78,74.32,95.2,72.29,92.39,,123.05,81.01,65.18,160.47,127.13,275.24,,262.19,387.8,63.26,8.41,1789.3,225.77,31.17,211.12,178.84,76.82,242.46,54.48,171.88,73.15,178.66,36.23,107.13,139.71,101.54,31.66,126.73,169.35,33.53,115.64,85.2,166.63,180.64,41.67,13.66,47.08,171.69,50.48,51.65,32.66,152.89
2018-10-23,16.28,38.76,107.71,74.01,97.59,70.64,90.76,,121.59,81.65,65.04,163.91,126.75,273.99,,264.86,380.69,64.04,8.59,1768.7,223.33,31.16,213.28,181.78,76.29,244.34,55.44,172.69,73.44,174.68,36.41,107.2,139.72,95.22,32.11,127.29,168.6,33.52,114.24,84.32,177.15,183.37,42.44,13.83,47.1,169.11,49.85,51.56,32.58,150.73
2018-10-24,15.46,38.1,108.17,72.35,93.59,68.23,84.6,,113.28,81.49,60.92,163.87,125.0,271.87,,256.32,351.39,65.27,8.18,1664.2,220.56,30.74,206.1,170.21,78.22,251.82,56.78,174.01,75.56,168.38,37.15,103.91,137.35,91.46,30.53,121.58,155.3,31.81,107.93,79.39,177.35,173.68,41.91,13.16,46.06,162.2,46.33,50.19,31.37,144.0
2018-10-25,16.06,38.84,102.84,73.22,90.74,68.65,83.06,,118.91,83.59,64.29,162.0,123.68,271.23,,264.24,336.94,65.89,8.99,1782.17,230.19,31.02,210.56,172.63,76.81,254.41,56.9,180.82,73.54,173.69,36.37,106.43,139.73,91.89,31.01,121.99,156.64,32.64,107.82,81.86,175.31,179.84,41.71,13.59,47.01,161.03,48.41,51.86,32.1,146.83
2018-10-26,16.06,39.35,102.52,67.42,86.9,67.91,79.98,,118.27,83.51,63.95,156.73,123.44,274.7,,258.18,335.82,64.43,8.98,1642.81,230.0,31.34,206.21,166.76,76.33,247.91,56.79,179.76,72.74,171.47,35.42,103.91,140.13,91.47,31.29,118.39,154.53,32.36,105.31,81.08,173.34,180.16,41.17,13.61,46.48,160.84,47.26,51.25,31.32,143.51
2018-10-29,16.43,39.07,106.0,67.92,85.82,66.46,79.05,,117.63,84.08,63.32,153.43,123.02,275.55,,256.52,336.18,65.3,9.28,1538.88,228.35,31.31,205.44,164.23,77.34,256.55,57.26,180.86,74.04,171.9,35.96,105.16,139.79,91.83,31.18,120.77,158.11,31.12,105.13,81.85,173.23,177.46,42.68,13.88,47.77,146.69,47.04,52.23,31.28,143.81
2018-10-30,16.52,39.82,108.04,69.18,78.28,67.55,78.94,,118.16,85.83,61.03,166.21,125.37,283.15,,258.28,339.7,65.62,9.46,1530.42,232.67,32.25,208.21,168.5,77.23,255.64,58.97,187.75,74.29,177.89,36.38,108.07,144.39,92.86,31.31,124.12,158.42,32.42,107.07,84.66,178.49,166.35,43.36,14.08,48.28,150.85,48.5,52.69,31.81,146.2
2018-10-31,16.97,40.15,107.15,69.67,77.67,67.07,82.41,,121.82,86.71,64.82,171.28,124.91,283.97,,261.35,339.24,64.47,9.55,1598.01,233.65,32.36,211.66,181.04,76.0,250.78,58.04,183.52,73.36,181.87,35.6,106.55,144.66,94.11,31.25,124.76,160.55,32.88,106.54,86.76,176.9,167.72,43.64,14.33,49.16,148.71,48.91,53.23,31.97,149.55
2018-11-01,17.21,41.14,107.34,70.11,73.67,68.35,86.55,,123.13,87.0,68.43,175.29,125.52,286.52,,260.93,355.11,64.76,9.29,1665.53,233.66,33.5,195.0,183.73,75.63,252.65,58.11,181.64,72.97,180.77,35.62,104.86,146.2,93.6,32.43,129.09,164.38,35.35,107.52,89.49,174.88,169.35,43.47,14.38,49.2,150.01,50.16,53.56,33.34,153.14
2018-11-02,17.26,41.63,105.84,68.74,71.44,68.31,86.56,,123.5,87.0,67.41,177.43,126.23,289.24,,261.01,352.59,64.35,9.38,1665.53,234.21,33.27,194.9,178.78,74.54,247.88,56.59,180.41,72.69,179.63,35.0,105.3,145.98,93.38,31.68,125.41,162.48,35.27,105.99,85.27,176.75,170.23,43.2,14.29,49.17,147.03,50.29,53.61,32.5,155.28
2018-11-05,17.32,41.85,106.97,69.18,71.36,69.95,84.22,,124.53,88.76,68.97,174.83,128.59,287.06,,261.01,354.93,65.07,9.53,1627.8,236.52,33.84,188.0,180.41,76.04,249.58,58.44,183.15,73.5,177.67,35.0,106.34,146.03,94.05,31.37,127.12,163.0,34.32,106.82,83.0,180.39,170.57,44.22,14.37,49.73,149.55,50.36,53.66,33.08,153.21
2018-11-06,17.64,42.37,107.69,69.57,72.44,73.34,84.14,,125.14,89.61,68.53,189.55,130.39,287.58,,263.54,357.61,65.91,9.54,1642.81,238.23,34.07,187.3,177.37,77.23,250.04,58.94,183.63,74.45,177.41,35.06,110.65,148.69,95.48,36.43,128.6,164.73,34.87,108.65,82.64,182.71,172.66,44.08,14.59,49.97,150.56,50.03,53.55,33.26,152.91
2018-11-07,17.52,43.04,108.05,70.74,70.75,73.72,87.98,,136.23,90.76,69.03,189.76,131.69,296.02,,274.63,364.25,67.08,9.6,1755.49,245.53,35.05,187.5,190.83,78.26,255.0,59.59,187.27,75.13,181.4,34.78,111.22,145.11,97.55,36.55,132.72,170.99,35.25,111.13,82.65,184.25,178.67,44.14,14.66,50.15,153.09,50.8,53.58,33.4,159.8
2018-11-08,17.67,43.26,107.07,71.21,69.98,72.63,87.41,,136.1,91.34,68.67,188.38,131.76,293.02,,276.65,363.34,67.12,9.46,1754.91,245.57,35.35,187.75,186.16,78.17,253.72,59.51,187.29,74.17,181.16,34.46,112.24,147.22,97.8,37.15,132.57,171.46,34.94,111.5,83.4,185.48,172.87,44.54,14.73,50.13,151.51,50.44,53.16,34.48,169.68
2018-11-09,17.24,42.53,108.58,70.56,65.98,73.55,85.01,,136.45,90.4,66.03,184.29,131.17,293.75,,276.55,356.66,67.57,9.38,1712.43,243.45,35.1,188.48,177.59,79.0,253.93,60.07,188.69,75.32,179.22,34.39,112.44,145.85,97.33,36.95,130.81,170.15,34.28,109.51,76.66,185.94,170.8,45.02,14.67,50.76,153.14,50.27,53.04,34.35,165.86
2018-11-12,16.93,41.84,108.67,69.34,61.44,72.16,84.11,,133.69,88.6,62.86,181.48,127.19,291.68,,272.38,346.56,67.76,9.49,1636.85,236.34,34.95,187.02,172.37,79.37,254.7,60.24,187.92,76.2,176.83,35.25,112.39,143.0,96.07,35.94,130.47,167.5,32.62,107.72,72.84,184.37,163.67,45.31,14.57,50.54,148.7,49.27,52.35,34.19,159.09
2018-11-13,16.88,41.82,109.14,69.94,66.21,70.78,85.21,,131.19,88.65,63.73,184.08,127.57,295.96,,269.22,342.1,67.55,9.54,1631.17,235.02,35.07,187.27,168.67,79.11,255.22,60.65,188.86,76.43,178.13,35.19,112.05,142.95,95.04,35.76,130.15,164.44,33.49,109.4,72.08,184.01,161.96,45.29,14.63,51.07,150.43,48.82,52.74,34.78,159.27
2018-11-14,16.37,41.84,107.95,69.19,63.98,70.95,85.17,,128.71,85.89,64.15,187.45,126.72,300.38,,264.96,337.29,67.56,9.54,1599.01,235.08,35.35,187.08,167.38,79.42,253.2,60.55,187.4,76.13,177.23,32.64,111.92,141.43,94.71,34.23,128.89,163.87,33.58,109.5,71.28,183.85,161.41,44.84,14.46,50.52,149.41,49.82,52.15,33.41,155.75
2018-11-15,16.45,42.5,108.41,70.72,62.83,72.59,89.4,,130.58,88.08,65.03,188.72,130.1,306.11,,264.94,341.65,66.72,9.31,1619.44,237.69,36.52,190.18,172.97,76.54,250.72,60.43,182.42,76.79,182.22,32.42,111.82,142.47,95.72,35.14,127.47,164.3,35.02,110.45,73.14,183.56,163.05,45.46,14.78,51.33,151.03,50.8,52.82,33.52,160.24
2018-11-16,16.2,42.29,109.15,70.72,61.67,73.38,87.1,,130.88,88.74,66.51,188.97,132.54,310.56,,271.11,345.33,67.31,9.05,1593.41,241.06,36.74,188.69,171.09,77.0,255.67,61.39,185.07,77.02,183.2,33.07,111.86,143.07,95.85,34.92,123.89,164.3,35.4,110.09,72.95,187.59,160.23,45.89,14.79,51.41,150.91,51.01,52.94,33.44,158.25
2018-11-19,16.13,41.99,108.35,69.98,60.29,73.36,82.66,,125.0,88.99,64.25,185.73,134.33,305.1,,266.05,338.99,67.7,9.25,1512.29,232.88,36.4,181.0,156.8,77.5,257.81,61.86,186.82,77.43,179.58,33.42,113.46,140.59,94.26,34.6,126.19,161.7,34.42,111.29,70.76,186.72,155.15,45.36,14.84,51.64,148.1,48.54,53.32,33.45,149.71
2018-11-20,15.83,41.35,106.48,68.24,58.83,70.3,81.35,,123.54,87.43,63.59,185.2,132.95,296.98,,261.5,337.29,66.7,9.06,1495.46,233.4,36.14,182.4,157.24,78.11,258.36,62.35,183.17,77.82,177.8,33.23,111.34,138.21,94.64,33.91,122.55,161.0,35.77,108.51,69.41,183.71,156.32,44.95,14.57,50.94,146.49,47.3,52.54,33.34,149.45
2018-11-21,15.82,41.59,106.16,68.81,60.06,72.08,84.72,,125.15,87.26,64.07,186.43,132.4,302.51,,260.55,343.17,66.92,9.11,1516.73,233.02,36.61,184.91,159.14,77.11,258.74,61.36,183.02,75.65,180.69,32.89,111.21,139.49,93.21,33.38,121.81,160.69,35.19,108.77,70.32,182.72,156.48,45.43,14.42,50.42,144.79,50.09,52.43,33.25,152.01
2018-11-23,15.96,41.79,106.21,68.51,58.21,69.83,83.92,,127.4,87.86,64.67,186.7,131.31,297.95,,261.62,340.86,66.96,9.13,1502.06,235.01,37.46,186.18,160.63,77.34,256.54,61.43,182.43,75.86,180.05,33.19,111.57,139.74,94.06,33.49,121.16,161.7,35.05,108.69,70.6,181.93,159.48,45.67,14.47,50.37,145.17,48.73,51.83,33.39,150.44
2018-11-26,16.34,41.77,106.0,70.65,58.29,70.64,84.82,,129.27,89.43,67.38,191.74,133.43,307.94,,266.16,353.18,66.36,9.4,1581.33,240.19,37.02,189.11,167.26,78.16,256.42,61.45,180.73,75.96,182.26,32.6,110.28,139.85,94.83,33.47,120.64,162.23,36.01,110.64,70.95,183.89,158.73,45.71,14.75,51.12,145.76,50.19,52.88,33.78,154.21
2018-11-27,16.26,41.63,106.61,70.89,57.21,69.38,84.9,,129.7,89.46,67.19,192.4,133.26,304.47,,271.15,353.59,66.66,9.28,1581.42,241.99,36.9,187.79,165.74,79.05,258.32,62.0,181.73,76.58,183.35,32.27,109.93,140.03,94.66,33.49,125.69,160.53,36.0,111.51,70.67,184.63,158.18,44.99,14.63,50.95,140.78,49.99,53.19,33.5,151.75
2018-11-28,16.43,42.89,106.65,72.05,59.52,70.71,88.92,,134.58,89.93,65.76,198.26,135.25,311.71,,280.95,363.64,67.35,9.41,1677.75,247.4,37.13,190.67,177.87,78.84,260.24,62.06,184.3,76.22,188.24,32.43,113.35,140.58,96.93,34.04,127.16,165.09,37.11,113.55,72.18,187.85,163.16,44.89,14.68,50.93,143.6,51.74,54.35,34.0,160.49
2018-11-29,16.21,42.47,107.45,71.22,61.06,70.91,87.53,,133.0,90.39,64.79,196.81,134.21,311.19,,282.55,359.57,67.18,9.37,1673.57,248.57,36.41,191.07,179.1,79.24,259.34,62.45,184.6,76.35,188.04,32.27,111.26,141.58,87.94,34.04,127.01,161.81,36.54,113.26,71.23,189.26,162.38,45.23,14.5,50.6,143.13,51.71,54.04,34.27,159.4
2018-11-30,16.45,42.7,108.3,71.3,57.68,70.27,86.49,,134.85,91.32,64.25,190.69,133.74,314.04,,281.36,365.65,67.34,9.41,1690.17,249.55,36.53,192.76,185.27,80.35,262.51,63.49,185.69,77.74,187.38,32.34,110.54,141.63,88.57,33.86,124.5,145.64,37.28,115.29,72.77,188.51,161.42,45.09,14.59,51.1,142.95,51.18,54.28,34.78,162.02
2018-12-03,16.63,42.5,108.93,71.69,60.06,71.32,90.35,,137.23,92.65,68.32,194.39,133.51,317.19,,286.33,382.61,68.65,9.6,1772.36,251.98,36.22,193.44,188.09,81.23,262.78,63.59,186.95,78.31,189.37,32.43,110.05,141.79,90.8,34.1,127.16,148.07,38.34,115.27,73.46,185.37,164.21,45.54,14.48,50.73,142.8,50.74,54.24,35.04,163.42
2018-12-04,15.59,40.58,108.1,66.38,55.98,69.67,87.37,,133.62,90.4,65.52,185.05,132.33,300.6,,278.55,372.8,66.86,9.18,1668.4,243.89,34.81,187.33,180.85,81.99,259.59,63.16,185.03,78.42,179.49,32.08,107.75,138.25,89.74,32.96,125.05,143.33,35.43,106.77,70.76,185.04,160.39,44.91,13.68,48.37,139.04,49.28,51.78,33.89,156.64
2018-12-06,15.3,40.28,108.14,66.49,56.52,67.52,87.52,,130.84,89.89,65.1,186.13,131.48,299.57,,276.85,381.69,68.48,9.02,1699.19,242.04,34.88,185.51,187.6,81.63,265.68,65.42,190.59,78.76,177.83,31.62,109.38,138.76,88.83,31.84,126.4,143.59,34.69,108.04,70.61,185.45,160.49,44.94,13.63,48.14,139.75,49.04,51.09,33.39,158.19
2018-12-07,14.9,39.72,107.14,64.84,53.91,66.54,83.78,,128.86,87.36,64.51,181.48,130.96,289.43,,269.18,372.83,66.84,8.82,1629.13,235.86,34.35,182.28,182.38,82.46,263.66,65.47,188.42,79.32,171.4,30.84,104.83,137.0,87.56,30.55,124.94,141.96,33.64,105.32,67.57,182.96,156.22,44.34,13.42,47.66,139.4,47.28,50.26,32.66,152.37
2018-12-10,14.39,39.68,107.13,64.74,53.29,64.44,85.32,,127.71,87.1,65.42,179.98,130.24,285.31,,266.53,377.59,65.94,8.52,1641.03,237.08,34.05,187.06,184.9,82.91,262.6,64.79,186.1,79.36,171.54,30.41,105.36,137.7,87.46,30.3,123.1,139.55,34.17,104.4,67.44,184.65,155.63,44.26,13.02,46.95,143.45,48.34,48.8,32.35,154.38
2018-12-11,14.16,39.75,107.91,63.67,51.98,64.7,85.68,,128.81,87.31,65.6,177.66,127.92,286.73,,267.22,375.72,66.47,8.54,1643.24,237.5,33.85,184.08,183.42,83.25,263.29,64.85,187.45,79.76,170.43,30.61,101.75,137.77,88.1,29.62,122.15,140.97,34.02,103.58,68.52,183.59,157.53,44.86,12.76,46.56,144.98,48.56,47.76,32.23,153.79
2018-12-12,14.26,39.59,109.03,64.15,51.6,65.41,86.95,,129.78,87.49,67.67,179.07,128.65,287.8,,270.64,377.96,64.64,8.64,1663.54,241.27,33.46,187.16,187.64,82.47,258.12,63.13,182.5,79.52,173.16,30.59,105.31,136.73,88.28,30.41,123.33,140.85,34.2,101.21,69.31,183.48,161.98,45.17,12.72,46.82,147.02,49.26,47.74,32.6,156.96
2018-12-13,13.78,39.69,110.01,63.26,55.37,66.68,86.78,,127.92,87.02,67.29,175.5,129.15,285.61,,272.15,378.51,65.12,8.5,1658.38,241.52,32.4,186.35,188.15,83.93,261.73,62.4,184.06,80.36,171.84,30.38,104.22,135.53,88.34,30.04,122.86,139.71,33.71,100.78,69.62,186.43,155.67,45.31,12.41,46.02,148.44,49.38,47.03,32.14,154.66
2018-12-14,13.47,39.11,107.87,61.82,54.6,65.1,85.02,,124.96,86.54,66.25,174.76,128.12,284.41,,265.02,381.17,64.81,8.52,1591.91,234.19,33.94,186.28,181.98,83.83,262.28,62.56,182.66,80.01,169.74,29.89,103.2,135.5,85.48,29.05,116.66,137.41,32.65,98.66,68.69,183.29,151.18,44.57,12.17,45.66,148.47,48.04,46.54,31.97,149.71
2018-12-17,13.39,38.32,105.17,59.9,54.98,64.11,82.34,,120.25,85.25,64.82,175.62,127.63,284.51,,258.07,375.5,61.52,8.5,1520.91,228.87,33.78,180.92,171.47,80.63,254.27,60.87,174.98,77.33,166.22,29.01,98.89,132.06,85.36,28.84,111.9,133.8,32.67,96.87,68.43,180.79,146.8,43.17,11.9,45.15,145.91,47.19,46.61,31.06,146.42
2018-12-18,13.23,38.57,104.36,59.52,55.98,63.14,83.53,,120.01,83.74,64.26,176.98,125.81,282.86,,252.97,369.0,62.63,8.47,1551.48,230.3,33.96,183.15,173.57,80.21,258.09,61.64,175.0,77.26,166.6,28.56,103.85,132.45,83.62,28.83,109.19,130.48,33.28,97.28,68.76,179.71,146.15,43.26,11.76,44.16,142.95,46.96,46.52,31.79,150.09
2018-12-19,12.84,38.16,107.33,58.4,58.91,62.24,83.9,,118.77,83.01,62.75,171.66,126.65,278.43,,250.31,360.7,61.25,8.32,1495.08,228.36,34.67,182.69,174.04,80.1,255.6,61.41,171.95,76.86,165.07,29.09,100.63,131.36,84.08,27.72,110.63,128.4,31.53,94.32,66.36,179.16,145.54,43.01,11.5,43.3,138.46,47.04,45.67,30.83,146.22
2018-12-20,12.91,37.55,106.43,57.99,57.21,60.63,81.55,,113.99,81.01,61.73,167.95,124.23,275.14,,242.44,356.23,60.37,8.26,1460.83,219.66,34.35,180.14,169.92,80.73,255.39,61.04,168.07,77.62,159.04,24.28,99.08,128.32,82.06,27.36,109.86,125.59,30.9,93.94,65.64,173.68,141.29,42.79,11.59,43.19,134.54,46.86,46.04,30.49,143.8
2018-12-21,12.86,36.73,105.91,56.4,54.98,59.98,78.98,,110.65,79.51,58.67,165.29,124.89,272.21,,238.34,344.6,58.87,8.05,1377.45,215.79,33.64,177.18,162.0,79.96,251.75,60.27,164.88,76.43,159.97,22.15,99.18,128.21,81.7,26.46,108.34,124.12,30.31,93.5,64.49,174.15,137.79,42.54,11.59,42.38,128.61,45.9,45.12,29.47,140.19
2018-12-24,12.57,35.81,103.37,55.09,53.21,57.11,76.71,,105.09,76.75,58.5,163.79,120.19,266.43,,232.94,340.64,55.94,7.63,1343.96,208.47,33.01,173.85,158.92,75.32,239.65,57.51,160.66,73.55,156.02,20.96,96.71,124.95,79.75,26.21,108.23,120.82,28.99,89.89,62.78,170.28,132.75,40.91,11.29,41.27,127.26,44.94,43.6,28.51,136.81
2018-12-26,13.39,37.02,105.63,58.13,56.83,60.6,81.19,,110.17,79.27,62.02,169.85,125.03,278.65,,243.35,363.29,57.97,7.85,1470.9,217.97,34.14,181.12,169.51,76.09,244.8,59.54,166.66,74.36,164.03,21.43,98.57,130.29,82.28,27.71,110.78,124.54,30.64,96.61,66.71,174.03,139.32,42.34,11.79,42.83,128.23,47.43,45.59,29.74,142.85
2018-12-27,13.36,37.44,106.13,58.87,55.91,60.76,82.85,,110.37,80.69,62.34,170.43,128.18,281.93,,245.97,364.79,58.0,7.85,1461.64,221.09,34.59,182.88,178.2,76.83,245.71,59.19,167.33,75.04,167.25,21.22,98.55,132.42,82.5,27.43,111.06,124.6,31.55,97.78,67.72,175.71,141.38,42.56,11.81,42.98,131.64,47.82,45.53,29.71,144.16
2018-12-28,13.35,37.31,106.3,58.31,57.75,60.47,82.34,,111.72,80.53,62.28,168.17,127.81,281.47,,246.24,362.62,58.49,7.81,1478.02,222.45,34.21,181.51,180.33,76.48,246.06,59.36,168.1,74.73,166.91,21.18,98.34,132.23,82.01,27.27,110.04,124.51,32.38,96.53,67.22,175.56,141.75,42.37,11.89,42.95,131.18,47.52,45.78,29.61,142.99
2018-12-31,13.38,37.78,107.18,58.98,58.21,61.38,82.9,,113.18,81.57,63.59,171.87,129.18,282.36,,249.12,373.5,58.72,7.65,1501.97,223.79,34.84,185.82,178.05,76.46,245.21,58.59,167.99,74.74,167.99,21.36,99.86,134.27,83.27,27.4,110.47,126.36,32.74,97.53,67.02,177.57,144.72,42.68,11.92,43.32,134.65,47.78,46.08,29.65,142.94
2019-01-02,13.67,37.77,105.44,59.41,61.9,62.0,81.92,,111.09,81.0,63.56,170.94,127.29,276.58,,243.49,372.44,57.03,7.9,1539.13,219.42,35.32,182.24,178.32,75.14,236.59,56.92,165.01,72.94,167.49,21.33,99.93,134.58,82.17,27.92,113.07,126.43,33.48,97.21,67.96,176.06,141.91,41.33,12.14,44.39,133.14,47.68,46.94,30.5,143.01
2019-01-03,13.65,36.64,106.24,58.41,61.98,61.24,78.16,,104.82,78.82,68.06,170.51,124.67,268.04,,236.85,372.08,56.57,7.78,1500.28,212.17,34.73,176.63,169.12,75.33,237.84,57.88,164.87,72.77,164.81,21.56,98.32,131.26,80.68,27.23,112.94,123.7,31.54,94.45,60.72,174.9,136.09,41.68,12.04,44.09,130.05,46.89,46.57,30.01,137.64
